name,place,is_mped,x,y
Városföld,village,0,19.76017303281552,46.81634196197728
Kecskemét,city,1,19.691720599681855,46.90738826733524
Tiszaalpár,village,0,19.98930550385213,46.821961672603585
Nyárlőrinc,village,0,19.874093065234195,46.8605243660925
Szentkirály,village,0,19.918072425588004,46.918775686762764
Lakitelek,village,0,20.0003712210165,46.87363349989499
Nagykőrös,town,0,19.786314097414927,47.03742569871304
Nyársapát,village,0,19.801682026138,47.101174560072714
Kocsér,village,0,19.92255016795323,47.00201219466276
Kőröstetétlen,village,0,20.021896292528456,47.09869088057084
Tiszasas,village,0,20.07995970940128,46.82111388812091
Csépa,village,0,20.13046515063116,46.80624936376152
Szelevény,village,0,20.197333314929743,46.80349450147026
Tiszaug,village,0,20.057935174591343,46.851686712369215
Tiszakürt,village,0,20.12356590958606,46.88490738295104
Tiszakécske,town,0,20.10453581894422,46.93152890778797
Cserkeszőlő,village,0,20.19509597088312,46.86750231179878
Tiszainoka,village,0,20.152248667450355,46.90609860017931
Kunszentmárton,town,1,20.290881263503632,46.8399054177204
Öcsöd,village,0,20.389702502458352,46.90123411427252
Nagyrév,village,0,20.144006085729394,46.94507268173758
Cibakháza,village,0,20.206236158384545,46.9590235761585
Jászkarajenő,village,0,20.068331557037524,47.05378067650699
Tiszajenő,village,0,20.14158332940812,47.0311760943058
Tiszavárkony,village,0,20.18106329799836,47.06463207313768
Tószeg,village,0,20.147460467322947,47.10057847777469
Tiszaföldvár,town,1,20.2541166325227,46.98035409470542
Martfű,town,0,20.28139325747276,47.01861528351751
Mezőhék,village,0,20.387613290602076,46.995719292490335
Vezseny,village,0,20.21991291875374,47.03364908430413
Rákócziújfalu,village,0,20.262411316530148,47.06004225921585
Rákóczifalva,town,0,20.234336448618613,47.08981929260222
Kengyel,village,0,20.342372875252416,47.094627378540345
Székkutas,village,0,20.538433419946532,46.50696790811016
Békéssámson,village,0,20.62201195532878,46.41595760504565
Tótkomlós,town,0,20.736604376737624,46.411509568339824
Kardoskút,village,0,20.701513396962532,46.496606585192865
Orosháza,town,1,20.669347691078645,46.560333891212835
Orosháza,town,1,20.669347691078645,46.560333891212835
Nagymágocs,village,0,20.481168156203648,46.58345167373896
Árpádhalom,village,0,20.547062726397307,46.619192783874524
Fábiánsebestyén,village,0,20.44802445446994,46.678316514137734
Eperjes,village,0,20.560903069979734,46.71008420405794
Gádoros,village,0,20.599598000843184,46.670688417739896
Nagyszénás,village,0,20.67274925173349,46.671502696462476
Kaszaper,village,0,20.823212749910144,46.45780447667975
Nagybánhegyes,village,0,20.901746077162198,46.45910526103742
Pusztaföldvár,village,0,20.806039926118224,46.5315946098337
Csanádapáca,village,0,20.884614845367924,46.54020106133225
Mezőkovácsháza,town,0,20.92360056088885,46.40733829467838
Magyarbánhegyes,village,0,20.96428660757954,46.455263092519836
Kunágota,village,1,21.048980850544677,46.42338918308945
Almáskamarás,village,0,21.089911598318768,46.46274036155197
Medgyesbodzás,village,0,20.960157321713037,46.51815935838551
Csabaszabadi,village,0,20.953169866107043,46.574638668883395
Medgyesegyháza,town,0,21.02808873198191,46.49813790266731
Pusztaottlaka,village,0,21.006166874608954,46.54167016545239
Gerendás,village,0,20.857690360009247,46.597475370404226
Csorvás,town,0,20.833624403716147,46.630412182667875
Kétsoprony,village,0,20.883979017809832,46.7191754049287
Telekgerendás,village,0,20.949611010445942,46.656522505110104
Újkígyós,town,0,21.02491830784967,46.595216373597374
Szabadkígyós,village,0,21.076027327118947,46.60120738210597
Békésszentandrás,village,0,20.485128289302153,46.871705200515805
Szarvas,town,1,20.552146562084726,46.862143374032954
Csabacsűd,village,0,20.650432405130115,46.82498056687151
Kardos,village,0,20.71952524722982,46.796887065475524
Örménykút,village,0,20.736364167230647,46.8306812992916
Mesterszállás,village,0,20.430865913891033,46.953850868190244
Kétpó,village,0,20.48211516017616,47.074297997703596
Mezőtúr,town,1,20.62995126580983,47.00047239708589
Túrkeve,town,0,20.735805684618505,47.10924467893296
Kondoros,town,0,20.79505568615012,46.75996756249019
Hunya,village,0,20.844298096090533,46.8119534963786
Kamut,village,0,20.983275285886794,46.760315014242636
Murony,village,0,21.038963018159233,46.76181538192102
Mezőberény,town,0,21.02909367729025,46.82403116459589
Csárdaszállás,village,0,20.939037210731154,46.86548178649944
Köröstarcsa,village,0,21.023304574273272,46.876815472240466
Gyomaendrőd,town,0,20.82609158090117,46.935803208352745
Körösladány,town,0,21.07740390546033,46.96181828465946
Dévaványa,town,0,20.96209705390603,47.03134637243298
Csemő,village,0,19.69767202827067,47.11837790352489
Cegléd,town,1,19.797751627275385,47.171644713538434
Törtel,village,0,19.93505067428939,47.12084831703473
Abony,town,0,20.004782308387636,47.18874016893994
Újszilvás,village,0,19.91420454946917,47.26971461213306
Tápiószentmárton,village,0,19.7446939824918,47.34045901550277
Tápiószőlős,village,0,19.841124265486304,47.29255366849855
Farmos,village,0,19.848959461225927,47.36163758263447
Nagykáta,town,0,19.750373580875642,47.41381866673756
Szentmártonkáta,village,0,19.691645770018685,47.444088403774515
Tápiószele,town,0,19.87558202281762,47.33206340736968
Tápiógyörgye,village,0,19.95199352936858,47.33410520661524
Jászboldogháza,village,0,19.995803287796754,47.368667493258734
Szolnok,city,1,20.194627858788568,47.175383278638755
Újszász,town,0,20.070267785800915,47.28444258372792
Zagyvarékas,village,0,20.127770025115744,47.26771366524507
Szajol,village,0,20.300643525190743,47.17574837643187
Tiszatenyő,village,0,20.37975806243162,47.1359864618719
Tiszapüspöki,village,0,20.317297302411504,47.214534212014485
Csataszög,village,0,20.38337512892313,47.282594483407784
Szászberek,village,0,20.09325199082887,47.31072971809568
Jászalsószentgyörgy,village,0,20.091145351656078,47.37184566812095
Jászladány,village,0,20.165364699419204,47.36494961486857
Jánoshida,village,0,20.05657341845215,47.38391878418326
Alattyán,village,0,20.047586672349823,47.42568130842025
Besenyszög,town,0,20.25714898559577,47.29600078008529
Hunyadfalva,village,0,20.370876509049065,47.31204938995508
Jászkisér,town,0,20.21577833282705,47.459435698673744
Tiszasüly,village,0,20.38769656442891,47.38910937660789
Szentlőrinckáta,village,0,19.755839559884922,47.52203130051421
Jászfelsőszentgyörgy,village,0,19.79269024947008,47.5086154782293
Jászfényszaru,town,0,19.716814857480674,47.569231380720616
Boldog,village,0,19.695429114669288,47.601200078067905
Pusztamonostor,village,0,19.794230590687757,47.55563611815528
Jászágó,village,0,19.8544870646637,47.5923279178634
Jászberény,town,1,19.91178871017559,47.50305046288792
Jásztelek,village,0,20.00230807860059,47.48137200344143
Jászjákóhalma,village,0,19.98911362370744,47.52193878809267
Jászdózsa,village,0,20.01571157146035,47.566304964174066
Csány,village,0,19.83014496625227,47.64736050574321
Hort,village,0,19.782605492595966,47.689574997509396
Petőfibánya,village,0,19.701933456315484,47.76612790509862
Ecséd,village,0,19.772881588971487,47.7323068669285
Apc,village,0,19.69163382242541,47.79634960186042
Rózsaszentmárton,village,0,19.741930585014792,47.78285576811677
Szűcsi,village,0,19.76321661482964,47.804190601275934
Nagyréde,village,0,19.85034726850836,47.76548816427616
Atkár,village,0,19.89016284768875,47.71962159731632
Vámosgyörk,village,0,19.927906552497845,47.680849982952346
Jászárokszállás,town,1,19.978651664245525,47.64454170792872
Visznek,village,0,20.033031179969708,47.642228868036014
Adács,village,0,19.97519620467363,47.691545974404185
Gyöngyöshalász,village,0,19.921728299299783,47.74177277504826
Gyöngyöstarján,village,0,19.866833779423224,47.81173559491659
Gyöngyös,town,1,19.929117571332366,47.77998380472022
Karácsond,village,0,20.027346281525684,47.72808718608099
Visonta,village,0,20.026941680321716,47.77970497835241
Abasár,village,0,20.006250874214118,47.795566667905845
Jászapáti,town,1,20.14042450269161,47.513723459312146
Tarnaörs,village,0,20.052990487941436,47.59510821708557
Erk,village,0,20.076352524377896,47.609352464218794
Jászszentandrás,village,0,20.173515922475776,47.58399140539496
Jászivány,village,0,20.246474664400697,47.52224386614207
Pély,village,0,20.341550557441334,47.49165601852269
Tarnaszentmiklós,village,0,20.380940065682466,47.52871705973502
Heves,town,1,20.289772203453857,47.59575259489306
Hevesvezekény,village,0,20.357849679787932,47.557240593782886
Átány,village,0,20.361984265714618,47.617542697268405
Zaránk,village,0,20.103865675742266,47.64296357226857
Nagyfüged,village,0,20.103808273395614,47.68198118760524
Tarnaméra,village,0,20.154955021906826,47.652296303596714
Tarnazsadány,village,0,20.161641901218754,47.67700519157559
Boconád,village,0,20.187311080799414,47.64206405900321
Nagyút,village,0,20.172933544677083,47.72000898413182
Halmajugra,village,0,20.055764755033387,47.761978476789736
Ludas,village,0,20.09278522620724,47.7334095855817
Detk,village,0,20.09929711370182,47.747532602569635
Vécs,village,0,20.167332099722955,47.80786600928875
Tarnabod,village,0,20.225627102276018,47.68444140046286
Tenk,village,0,20.340608943360525,47.65474938413368
Erdőtelek,village,0,20.312417294462055,47.68714157427599
Kompolt,village,0,20.240173970829403,47.742776465651005
Kápolna,village,0,20.24696945645919,47.7604627702521
Kál,village,0,20.25924107206096,47.73387680353171
Aldebrő,village,0,20.228374330077916,47.78915526590871
Tófalu,village,0,20.238184292306617,47.77640186773935
Kerecsend,village,0,20.346102590480555,47.79404886246046
Törökszentmiklós,town,1,20.409153004653167,47.17935678031837
Kuncsorba,village,0,20.55527970613268,47.12850657893893
Nagykörű,village,0,20.448372192316427,47.2742814690026
Fegyvernek,town,0,20.52594279507849,47.25265159225285
Örményes,village,0,20.5676270497129,47.19090349001342
Kenderes,town,0,20.672030509674673,47.24774686872793
Kőtelek,village,0,20.442989217639397,47.33207789756106
Tiszabő,village,0,20.48528908773802,47.30902281159646
Tiszaroff,village,0,20.4382949812907,47.39799550486284
Tiszabura,village,0,20.457778900814084,47.446639276792226
Tiszagyenda,village,0,20.508449991382353,47.384226002078115
Kunhegyes,town,0,20.63182919391128,47.36990887748485
Tomajmonostora,village,0,20.703667916339963,47.43410996561819
Kisújszállás,town,1,20.754666891986943,47.21620530013624
Ecsegfalva,village,0,20.9228324114894,47.14934440107737
Kertészsziget,village,0,21.06270315549877,47.154657987008584
Bucsa,village,0,20.99673007254928,47.204248175449365
Kunmadaras,village,0,20.795297063466965,47.42847251587705
Berekfürdő,village,0,20.83793398146019,47.38635306130365
Karcag,town,1,20.92409409530594,47.31464600256471
Kisköre,town,0,20.49250426626854,47.499456771057496
Kömlő,village,0,20.44409872684681,47.60092568517074
Tiszanána,village,0,20.529295846707992,47.556480313923636
Abádszalók,town,0,20.599774789291104,47.47601387800528
Tiszaderzs,village,0,20.64234900487749,47.513051314687736
Tiszaszentimre,village,0,20.723365455237907,47.49139750107765
Sarud,village,0,20.596742885375672,47.58845891606206
Újlőrincfalva,village,0,20.59854589398243,47.626062579029785
Tiszaszőlős,village,0,20.719741561550244,47.55626230962604
Besenyőtelek,village,0,20.427894556425752,47.69836699303329
Besenyőtelek,village,0,20.427894556425752,47.69836699303329
Dormánd,village,0,20.418389302741424,47.72152810491302
Mezőtárkány,village,0,20.47608162557038,47.72187118063975
Egerfarmos,village,0,20.53636082692301,47.71827617630194
Füzesabony,town,1,20.414267293228715,47.74853890018195
Maklár,village,0,20.413118976801027,47.80431929955304
Mezőszemere,village,0,20.519182343744788,47.747314065498756
Szihalom,village,0,20.481586681294512,47.774838465893396
Mezőkövesd,town,1,20.566088864451906,47.809752513547224
Egerlövő,village,0,20.622301302681795,47.71946899875498
Poroszló,village,0,20.656071669157704,47.643553615990854
Borsodivánka,village,0,20.65549656771281,47.69831427220371
Négyes,village,0,20.70009926904227,47.6986443811072
Szentistván,village,0,20.663304454667788,47.77146006062872
Szentistván,village,0,20.663304454667788,47.77146006062872
Mezőnagymihály,village,0,20.73097589249344,47.81061529084507
Tiszaörs,village,0,20.820125869099332,47.50804369368243
Tiszaigar,village,0,20.800370029539447,47.53532209286189
Tiszafüred,town,1,20.75022580088531,47.61308766172628
Tiszafüred,town,1,20.75022580088531,47.61308766172628
Egyek,village,0,20.88814621258133,47.6314647114429
Nagyiván,village,0,20.93279050590845,47.486011380966225
Tiszavalk,village,0,20.750461608647385,47.68956368964978
Tiszabábolna,village,0,20.811773782745227,47.68677359688879
Tiszadorogma,village,0,20.862767278668972,47.68199068275008
Tiszacsege,town,0,20.99359692850133,47.69754806082692
Ároktő,village,0,20.943407514588394,47.72816628256135
Tiszakeszi,village,0,20.994620019778413,47.788281268202226
Dombiratos,village,0,21.116873273930217,46.41962047997703
Nagykamarás,village,0,21.11569279781536,46.473415983091385
Kevermes,village,0,21.18430818534156,46.41720600506594
Lőkösháza,village,0,21.230720183484767,46.42976099869834
Elek,town,0,21.2526106896543,46.52942649888193
Kétegyháza,village,0,21.185627720662406,46.54554416846958
Békéscsaba,city,1,21.09854252173706,46.679800304585605
Doboz,village,1,21.241372855281494,46.73440291379493
Gyula,town,1,21.2747574851744,46.64386559571885
Sarkad,town,1,21.383647760485758,46.742287089895605
Kötegyán,village,0,21.479050011469127,46.73470250696035
Békés,town,0,21.13258768285838,46.77174311855017
Tarhos,village,0,21.212694409330567,46.81213818273127
Bélmegyer,village,0,21.178953148269862,46.872006486508
Vésztő,town,0,21.259879856933395,46.924197805569804
Sarkadkeresztúr,village,0,21.381241802660302,46.808611510622676
Okány,village,0,21.349456263804658,46.897510297504155
Szeghalom,town,0,21.169393187184735,47.021348515714685
Füzesgyarmat,town,0,21.21061310264879,47.10455818514599
Újiráz,village,0,21.353410198527715,46.98504415842849
Körösújfalu,village,0,21.399914363819068,46.96096939734915
Csökmő,village,0,21.294874267815448,47.03336456464829
Darvas,village,0,21.341673889003747,47.102330383033376
Vekerd,village,0,21.404799132839525,47.09529538534052
Méhkerék,village,1,21.449178063831713,46.77484930226215
Újszalonta,village,0,21.490728199994205,46.81167529752969
Mezőgyán,village,0,21.522975832232003,46.86972149770317
Zsadány,village,0,21.48619251629316,46.921739995259486
Geszt,village,0,21.581427231476038,46.882180681628995
Komádi,town,0,21.488295382541754,47.00151817038742
Biharugra,village,0,21.59508737301247,46.96891319526499
Magyarhomorog,village,0,21.54289498551054,47.021453971702265
Körösszakál,village,0,21.587256309523152,47.02114825899775
Körösnagyharsány,village,0,21.64328279648924,47.00688627361215
Körösszegapáti,village,0,21.63468142764379,47.041277588424634
Berekböszörmény,village,0,21.68359182025519,47.06500839526173
Szerep,village,0,21.141016485337744,47.2274297030513
Sárrétudvari,village,0,21.189538087094174,47.23923559105068
Biharnagybajom,village,0,21.228519400870198,47.21239730007681
Zsáka,village,0,21.435987561525817,47.13430667519547
Nagyrábé,village,0,21.31922768499945,47.20458817451559
Bihartorda,village,0,21.352960501896487,47.21410598224924
Bihardancsháza,village,0,21.316107297028534,47.22887040759876
Sáp,village,0,21.354521145039584,47.25269921343745
Püspökladány,town,0,21.112252429940238,47.319604268277104
Báránd,village,0,21.22596719731649,47.2920120095897
Nádudvar,town,0,21.159308699805216,47.428557474974205
Tetétlen,village,0,21.304095474206935,47.3136846970502
Kaba,town,1,21.274264130420367,47.357624616857144
Földes,village,0,21.364207049927547,47.28816010030241
Hajdúszoboszló,town,1,21.390299515670083,47.443129090903376
Hajdúszoboszló,town,1,21.390299515670083,47.443129090903376
Furta,village,0,21.457676845071713,47.12949459442814
Bakonszeg,village,0,21.4454607453545,47.18953116460909
Mezősas,village,0,21.569243920266693,47.11080279826047
Mezőpeterd,village,0,21.616645861852994,47.167075297353186
Berettyóújfalu,town,1,21.53552062551167,47.224727292742216
Szentpéterszeg,village,0,21.620403874012577,47.2365783077168
Told,village,0,21.641382949494854,47.11981019984929
Váncsod,village,0,21.63936093162183,47.19538326278773
Biharkeresztes,town,0,21.717944025540618,47.124938789373516
Ártánd,village,0,21.757232113986174,47.12529916079719
Bedő,village,0,21.75031104387967,47.16395406402342
Bojt,village,0,21.734733448369283,47.19361378948585
Nagykereki,village,0,21.78797587660682,47.18864939018479
Gáborján,village,0,21.65769752286433,47.239859394127144
Hencida,village,0,21.69554121016455,47.25078329585171
Esztár,village,0,21.775520106371808,47.285115701071504
Tépe,village,0,21.572156977070033,47.31945640887401
Derecske,town,1,21.570917122314892,47.353946613272036
Hajdúszovát,village,0,21.475089608876022,47.3904072033176
Konyár,village,0,21.673828390758207,47.32097018215689
Sáránd,village,0,21.62482430386268,47.412471811685265
Hajdúbagos,village,0,21.66592447389936,47.38976467970244
Mikepércs,village,0,21.63149770844534,47.44095237610553
Hosszúpályi,village,0,21.733518476947516,47.39177000859657
Monostorpályi,village,0,21.77342810973815,47.397406767074266
Hortobágy,village,0,21.152537109361994,47.582613885415896
Nagyhegyes,village,0,21.34658875158622,47.53851416669016
Balmazújváros,town,1,21.343737768369014,47.61162787968044
Újszentmargita,village,0,21.102764783235475,47.72717638961175
Folyás,village,0,21.134211567397482,47.80860688772421
Ebes,village,0,21.491472454207095,47.471235291806146
Debrecen,city,1,21.625978189845124,47.53139896119249
Hajdúsámson,town,0,21.75371386217592,47.59895140704806
Hajdúböszörmény,town,1,21.50789437625303,47.67166166529905
Bocskaikert,village,0,21.66094798688839,47.645521973982255
Hajdúhadház,town,0,21.66918526854918,47.68448331016349
Téglás,town,0,21.67463283209514,47.71568870264984
Újfehértó,town,1,21.682993093118327,47.80089767530681
Bököny,village,0,21.752457658082598,47.732259074473845
Geszteréd,village,0,21.77827353254916,47.764507374087515
Érpatak,village,0,21.758342701171923,47.8086854998566
Kismarja,village,0,21.822104670881092,47.24812896992497
Pocsaj,village,0,21.804801501541434,47.282148704170176
Létavértes,town,0,21.87640890778446,47.38531119496821
Kokad,village,0,21.93247105786731,47.40728619540512
Álmosd,village,0,21.983812650963653,47.41540286120854
Bagamér,village,0,21.99191356836432,47.44549350127112
Újléta,village,0,21.876744698037662,47.462456568532936
Vámospércs,town,0,21.898716411908882,47.52672926108121
Nyírmártonfalva,village,1,21.89838529289516,47.58488767675073
Nyíracsád,village,0,21.97228906249897,47.602122766629
Nyírábrány,village,0,22.020782187660895,47.54948171707936
Fülöp,village,0,22.056257287051476,47.59908927517526
Penészlek,village,0,22.14336638116337,47.63498476909806
Nyíradony,town,0,21.90535020078752,47.69135888748234
Balkány,town,0,21.86013161449927,47.770087964184086
Biri,village,0,21.850949394991108,47.81230376143367
Szakoly,village,0,21.90132799410288,47.761635484116454
Nyírmihálydi,village,0,21.966057179878444,47.73253005892369
Nyírlugos,town,0,22.04176539539347,47.69204990849487
Nyírbéltek,village,0,22.129791130421285,47.69983898302111
Nyírgelse,village,0,21.975622351192225,47.75938520285943
Encsencs,village,0,22.11206826818089,47.74444901882988
Nyírbogát,town,0,22.062021416903555,47.801474166626384
Ömböly,village,0,22.213155058282165,47.700350394137985
Piricse,village,0,22.151833721368426,47.77171037406378
Nyírpilis,village,0,22.184945263414964,47.78389458082313
Bátorliget,village,0,22.27117885945096,47.757176615139606
Terem,village,0,22.278491505189805,47.79784718514655
Vállaj,village,0,22.382185026582526,47.764162405439265
Mérk,village,0,22.37833484727479,47.78195498419895
Várbalog,village,0,17.07055886133126,47.83398271027051
Mosonszolnok,village,0,17.174140183145003,47.852758384254166
Levél,village,0,17.199904224819665,47.893086785052
Hegyeshalom,village,0,17.155801076619703,47.91448819864516
Bezenye,village,0,17.21620828790032,47.962123400910485
Rajka,village,1,17.19608710351438,47.99706800951635
Mosonudvar,village,0,17.227304996941996,47.84214270588957
Mosonmagyaróvár,town,1,17.272234146045705,47.87317928503727
Kimle,village,0,17.37096285852616,47.82683351186773
Máriakálnok,village,0,17.324328078192494,47.861883971044215
Halászi,village,0,17.329325046791936,47.89095610198953
Feketeerdő,village,0,17.27871270604324,47.935659107276194
Dunakiliti,village,0,17.288232332772115,47.966248177892346
Dunasziget,village,0,17.355436556818496,47.941634607255295
Darnózseli,village,0,17.426901130931338,47.850490586618825
Hédervár,village,0,17.457972868462218,47.831700583385356
Dunaremete,village,0,17.437090990693694,47.87664380562329
Püski,village,0,17.40568831381214,47.887217301211265
Kisbodak,village,0,17.419953291029373,47.89651317421228
Lipót,village,0,17.461615447107793,47.86134346888122
Ásványráró,village,0,17.499684252218213,47.82993241481136
Letkés,village,0,18.77690595873891,47.88531120228033
Ipolytölgyes,village,0,18.77439777263412,47.922901785622
Vámosmikola,village,0,18.784111615127415,47.977467692139506
Ipolydamásd,village,0,18.829331548888597,47.84162460793201
Szob,town,0,18.871133123499114,47.81829211665316
Márianosztra,village,0,18.87197466525728,47.8648043812829
Márianosztra,village,0,18.87197466525728,47.8648043812829
Kóspallag,village,0,18.936040894353177,47.874093008702296
Nagybörzsöny,village,0,18.824386502912578,47.936003659262354
Perőcsény,village,0,18.86091119388112,47.99552556133238
Kemence,village,0,18.891552997717024,48.01713360654439
Tésa,village,0,18.841683923034413,48.03304237380179
Bernecebaráti,village,0,18.913986445644284,48.038166974956376
Kismaros,village,0,19.01290676877484,47.82664377464346
Verőce,village,0,19.03396507566517,47.82305479999597
Szokolya,village,0,19.00892786088689,47.86679367604545
Szendehely,village,0,19.10497465308661,47.85538931515532
Berkenye,village,0,19.072610958514108,47.887885181295516
Nőtincs,village,0,19.140479666376155,47.88215969899834
Nógrád,village,1,19.047889501558195,47.90942657605536
Diósjenő,village,0,19.04370074721987,47.9395201850146
Tolmács,village,0,19.109083457364644,47.92944311550846
Rétság,town,0,19.13759005560172,47.93032406623889
Borsosberény,village,0,19.11749087994025,47.9763628149319
Keszeg,village,0,19.237811947747446,47.836444489454095
Ősagárd,village,0,19.195361430175677,47.85787147601489
Felsőpetény,village,0,19.19801101110619,47.88909001831743
Alsópetény,village,0,19.24489327730063,47.874757985011954
Csővár,village,0,19.323848094083996,47.81376547364945
Nézsa,village,0,19.297621150543417,47.84488239517581
Legénd,village,0,19.31104090290983,47.87798971102
Bánk,village,0,19.173591567748797,47.925888462915914
Tereske,village,0,19.193385316213664,47.948812562765255
Pusztaberki,village,0,19.163644432776213,47.97662380694562
Szátok,village,0,19.23371086898085,47.956687315935504
Romhány,village,0,19.25903832942743,47.921506117788724
Kétbodony,village,0,19.284937028563185,47.9354370881948
Szécsénke,village,0,19.332447845961923,47.90573487520806
Kisecset,village,0,19.308630184013364,47.937062698390115
Szente,village,0,19.286551480791804,47.96781507853967
Debercsény,village,0,19.316225349909068,47.96487948427288
Hont,village,0,18.99127336043962,48.05007837846297
Drégelypalánk,village,0,19.04409564661877,48.0520986830228
Nagyoroszi,village,0,19.091302563956894,48.0038820861656
Horpács,village,0,19.131243458119414,47.99672801242872
Patak,village,0,19.144873146767722,48.01923277509512
Ipolyvece,village,0,19.102546417042106,48.06196049130081
Ipolyvece,village,0,19.102546417042106,48.06196049130081
Érsekvadkert,village,0,19.1989342995552,47.99607127550142
Dejtár,village,0,19.171204923701946,48.03778099876548
Ipolyszög,village,0,19.231845427461852,48.05461440505213
Csesztve,village,0,19.277576772114276,48.01436721231021
Szügy,village,0,19.323937476454763,48.03548195991467
Balassagyarmat,town,1,19.2926037003555,48.076883175316084
Nógrádsáp,village,0,19.355400070965757,47.839325090127254
Galgaguta,village,0,19.389124803025236,47.84599357976548
Nógrádkövesd,village,0,19.373737919849667,47.87441501351919
Bercel,village,0,19.40351931730644,47.86984746767589
Vanyarc,village,0,19.451388562503542,47.82465818666086
Bér,village,0,19.501858250785112,47.86528867964985
Becske,village,0,19.376342405352908,47.91005087602899
Magyarnándor,village,0,19.348765922761014,47.96756829679635
Cserháthaláp,village,0,19.37553059783065,47.98219428869505
Szanda,village,0,19.440413575182863,47.92785320101953
Terény,village,0,19.44149406880661,47.94550516720848
Cserhátsurány,village,0,19.426440370769914,47.97750347261502
Herencsény,village,0,19.472579101403692,47.97460601569775
Szirák,village,0,19.53009760022517,47.82855160935773
Kisbágyon,village,0,19.584979274193167,47.82344250275587
Buják,village,0,19.545098746817736,47.88482227157062
Szarvasgede,village,0,19.643408485049676,47.82081586245029
Jobbágyi,village,0,19.676784491115857,47.83035208892362
Csécse,village,0,19.625258743386276,47.86546911519154
Ecseg,village,0,19.602627755928037,47.89832948350645
Bokor,village,0,19.540416008904682,47.93364477129889
Cserhátszentiván,village,0,19.580269766484637,47.9398733770546
Kutasó,village,0,19.541438830687177,47.94762397774754
Alsótold,village,0,19.596939982875103,47.95407458410769
Kozárd,village,0,19.618214873580435,47.91402091765539
Felsőtold,village,0,19.609322899740576,47.96822010358799
Garáb,village,0,19.638445832094092,47.97771737319264
Mohora,village,0,19.338181792420457,47.9935415128685
Nógrádmarcal,village,0,19.384766895918908,48.02725028944511
Patvarc,village,0,19.348375245443947,48.06543608425391
Nógrádsipek,village,0,19.500949694706758,48.00862928187623
Iliny,village,0,19.42733688942347,48.032391265365796
Csitár,village,0,19.429254343397425,48.05433681458548
Varsány,village,0,19.49077519613576,48.04113816202705
Őrhalom,village,0,19.41026045486153,48.077756810154334
Hugyag,village,0,19.433741248578542,48.087245379783575
Hollókő,village,0,19.591570752421923,47.99747406745867
Rimóc,village,0,19.53042584462998,48.03740517074162
Nagylóc,village,0,19.572601298061752,48.0354309023682
Kisbárkány,village,0,19.68539008204314,48.016321316242546
Nógrádmegyer,village,0,19.625523117574392,48.0692288132372
Sóshartyán,village,0,19.67820760218895,48.07055956385062
Szécsény,town,1,19.5206813695855,48.08025069311462
Ludányhalászi,village,0,19.52429340551141,48.134679362026795
Endrefalva,village,0,19.57616985552792,48.12782507909671
Piliny,village,0,19.599327165911127,48.13703607858605
Szécsényfelfalu,village,0,19.568797471822677,48.14468076917663
Magyargéc,village,0,19.600994708573033,48.08370620737072
Karancsság,village,0,19.659057047467517,48.11512471314688
Ságújfalu,village,0,19.679817473009628,48.10326789330992
Szalmatercs,village,0,19.637596924150596,48.12201721073563
Nógrádszakál,village,0,19.526601446970904,48.18043478114394
Litke,village,0,19.598832284021096,48.21203000063527
Mihálygerge,village,0,19.634104184494415,48.19519637634861
Mihálygerge,village,0,19.634104184494415,48.19519637634861
Egyházasgerge,village,0,19.64691838252779,48.1788384614025
Ipolytarnóc,village,0,19.627002732678864,48.23755621060511
Szurdokpüspöki,village,0,19.695582007930643,47.85247850167553
Gyöngyöspata,town,0,19.790339088876955,47.81468169225559
Pásztó,town,1,19.699772648731063,47.92106340196658
Mátraszőlős,village,0,19.701211749816217,47.94498437166474
Sámsonháza,village,0,19.724124628610614,47.98652399159846
Tar,village,0,19.744177900361073,47.95053859177006
Mátraverebély,village,0,19.778054986692727,47.973029578333374
Gyöngyösoroszi,village,0,19.89254239504485,47.82903709065487
Gyöngyössolymos,village,0,19.933226106115814,47.816935070018296
Pálosvörösmart,village,0,19.99647549712386,47.815435201776744
Mátraszentimre,village,0,19.87982521506216,47.909532071718544
Dorogháza,village,0,19.9003492040215,47.987144775649796
Szuha,village,0,19.91766629724805,47.97817938819982
Mátramindszent,village,0,19.932424359724735,47.98027827819848
Parádsasvár,village,0,19.978067489816265,47.91210316094834
Parád,village,0,20.030480413720447,47.9234506753788
Bodony,village,0,20.02381221936643,47.94228656074016
Mátraballa,village,0,20.019890893488185,47.98311456659708
Nagybárkány,village,0,19.701665758360814,47.99779428291901
Lucfalva,village,0,19.69057569685224,48.030792984238104
Márkháza,village,0,19.716590098996587,48.013502296822615
Nagykeresztúr,village,0,19.72304656043814,48.038866361733035
Bátonyterenye,town,1,19.827210529545166,47.99555321387455
Vizslás,village,0,19.820391148728827,48.049700178057876
Kazár,village,0,19.854499730909204,48.05033647552541
Kishartyán,village,0,19.704145917028743,48.084076416557394
Etes,village,0,19.717374328239625,48.10989020872655
Karancskeszi,village,0,19.698943054566175,48.16351240117913
Karancsalja,village,0,19.75188490650965,48.13365938956985
Karancslapujtő,village,0,19.73608407965115,48.15268876249329
Salgótarján,city,1,19.800564162598445,48.09606761663495
Somoskőújfalu,village,0,19.82417269674886,48.16178337058216
Nemti,village,0,19.898965169663253,48.00578880613728
Rákóczibánya,village,0,19.870366224614965,48.02726639015036
